field_manufacturer,title,field_category,field_module_size,field_location,field_stock,field_available,field_quantity,field_date_scraped,field_supplier,field_url,field_price,field_moq
Sungrow,SH5.0RT-V112,Inverter,0,0,Yes,0,177,15/12/2024 09:08:36,Krannich,https://shop.krannich-solar.com/de-en/special-offers/promotions/41132/sh5.0rt-v112?c=63,1351.6,177
Sungrow,SG5.0RT-V115,Inverter,0,0,Yes,0,57,15/12/2024 09:08:36,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/41624/sg5.0rt-v115?c=63,581.55,57
Goodwe,GW5KN-ET PLUS 16A (DC/WIFI/3P-METER/BACKUP),Inverter,0,0,Yes,0,68,15/12/2024 09:08:36,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/42027/gw5kn-et-plus-16a-dc/wifi/3p-meter/backup?c=63,1267.44,68
Goodwe,"GW5000N-EH HYBRID (+ DC-Switch, Wifi, 3P Meter) ",Inverter,0,0,Yes,0,83,15/12/2024 09:08:36,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/42590/gw5000n-eh-hybrid-dc-switch-wifi-3p-meter?c=63,943.67,83
FIMER,UNO-DM-5.0-TL-PLUS-B-QU,Inverter,0,0,Yes,0,4,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/42921/uno-dm-5.0-tl-plus-b-qu?c=63,350,4
SolarEdge,SE5000H HD-WAVE STOREDGE SETAPP,Inverter,0,0,Yes,0,31,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/storage-inverters/44328/se5000h-hd-wave-storedge-setapp?c=63,374.67,31
SolarEdge,Home Hub Inverter SE5000H with backup,Inverter,0,0,Yes,0,192,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/52969/home-hub-inverter-se5000h-with-backup?c=63,818.99,192
SMA,Sunny Boy SE 5.0,Inverter,0,0,Yes,0,10,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/53822/sunny-boy-se-5.0?c=63,1259.95,10
AXITEC,AXIhycon 5H,Inverter,0,0,Yes,0,35,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/54136/axihycon-5h?c=63,1508.85,35
Sungrow,SG5.0RS-V13  **not DE/AT/SE**,Inverter,0,0,Yes,0,17,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/58298/sg5.0rs-v13-not-de/at/se?c=63,510.87,17
Huawei,SUN2000-5K-MAP0,Inverter,0,0,Yes,0,30,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62422/sun2000-5k-map0?c=63,1004.37,30
SOFAR,HYD 5 KTL-3PH,Inverter,0,0,Yes,0,377,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62723/hyd-5-ktl-3ph?c=63,1191.06,377
Sungrow,SH5.0RS-V13  **not DE/AT/CH**,Inverter,0,0,Yes,0,99,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/63719/sh5.0rs-v13-not-de/at/ch?c=63,966.04,99
Goodwe,GW5000-ES-20 G2,Inverter,0,0,Yes,0,2,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/64757/gw5000-es-20-g2?c=63,954.72,2
Kostal,PIKO MP PLUS 4.6-2 INT,Inverter,0,0,Yes,0,9,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/887/piko-mp-plus-4.6-2-int?c=63,876.29,9
SMA,SI 6.0H-13 ALU-WHITE,Inverter,0,0,Yes,0,6,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/storage-inverters/995/si-6.0h-13-alu-white?c=63,2213.82,6
Fronius,Primo GEN24 4.6 plus,Inverter,0,0,Yes,0,13,15/12/2024 09:08:37,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1612/primo-gen24-4.6-plus?c=63,1380.67,13
Huawei,SUN2000-4.6KTL-L1,Inverter,0,0,Yes,0,191,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/2371/sun2000-4.6ktl-l1?c=63,568.89,191
Fronius,PRIMO GEN24 4.6,Inverter,0,0,Yes,0,14,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4672/primo-gen24-4.6?c=63,1024.54,14
FIMER,UNO-DM-4.6-TL-PLUS-B-Q,Inverter,0,0,Yes,0,3,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/42920/uno-dm-4.6-tl-plus-b-q?c=63,320,3
SolarEdge,SE8K SETAPP DELTA GRID  (ONLY BE/NO/PH/TW),Inverter,0,0,Yes,0,42,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54772/se8k-setapp-delta-grid-only-be/no/ph/tw?c=63,820.13,42
Kostal,Plenticore Plus 4.2 G2 hybrid inverter,Inverter,0,0,Yes,0,8,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/41431/plenticore-plus-4.2-g2-hybrid-inverter?c=63,961.34,8
Goodwe,GW 4200 DNS-30 G3,Inverter,0,0,Yes,0,6,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/54468/gw-4200-dns-30-g3?c=63,450,6
Delta,RPI H4A FLEX,Inverter,0,0,Yes,0,20,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/795/rpi-h4a-flex?c=63,403.6,20
SMA,STP 4.0 TL INT BLUE,Inverter,0,0,Yes,0,16,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/859/stp-4.0-tl-int-blue?c=63,972.29,16
SMA,Sunny Boy 4.0-1AV-41,Inverter,0,0,0,1734451200.0,0,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1137/sunny-boy-4.0-1av-41?c=63,741.59,0
Fronius,Primo GEN24 4.0 plus,Inverter,0,0,Yes,0,17,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1611/primo-gen24-4.0-plus?c=63,1278.82,17
Huawei,SUN2000-4KTL-L1,Inverter,0,0,Yes,0,251,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/special-offers/promotions/2369/sun2000-4ktl-l1?c=63,524.9,251
Fronius,Symo GEN24 4.0 plus,Inverter,0,0,Yes,0,5,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/2921/symo-gen24-4.0-plus?c=63,1498.07,5
SolarEdge,SE4K SETAPP  (FOR SHORT PV-STRINGS),Inverter,0,0,Yes,0,55,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/2934/se4k-setapp-for-short-pv-strings?c=63,596.9,55
Fronius,SYMO GEN24 4.0,Inverter,0,0,Yes,0,22,15/12/2024 09:08:38,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4239/symo-gen24-4.0?c=63,1148.03,22
Sungrow,SG4.0RS  **not DE/AT/SE**,Inverter,0,0,Yes,0,32,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4644/sg4.0rs-not-de/at/se?c=63,429.47,32
Fronius,PRIMO GEN24 4.0,Inverter,0,0,Yes,0,15,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4671/primo-gen24-4.0?c=63,964.39,15
SolarEdge,SE4K SETAPP,Inverter,0,0,Yes,0,96,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/14756/se4k-setapp?c=63,596.9,96
Huawei,SUN2000-4KTL-M1,Inverter,0,0,Yes,0,47,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/37061/sun2000-4ktl-m1?c=63,688.23,47
KACO new energy,BLUEPLANET 4.0 NX1 M2,Inverter,0,0,Yes,0,41,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/38445/blueplanet-4.0-nx1-m2?c=63,501.9,41
KACO new energy,BLUEPLANET 5.0 NX3 M2,Inverter,0,0,Yes,0,7,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40527/blueplanet-5.0-nx3-m2?c=63,920.89,7
SolarEdge,SE4000H HD-WAVE SETAPP,Inverter,0,0,Yes,0,885,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40944/se4000h-hd-wave-setapp?c=63,516.45,885
SolarEdge,SE4000H-RWS HD-WAVE STOREDGE HYBRID,Inverter,0,0,Yes,0,7,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/40952/se4000h-rws-hd-wave-storedge-hybrid?c=63,380,7
SolarEdge,Home Hub Inverter SE4000H with backup,Inverter,0,0,Yes,0,178,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/52968/home-hub-inverter-se4000h-with-backup?c=63,777.89,178
SMA,Sunny Boy SE 4.0,Inverter,0,0,0,1734278400.0,0,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/53821/sunny-boy-se-4.0?c=63,1174.66,0
SolarEdge,SE7K SETAPP DELTA GRID  (ONLY BE/NO/PH/TW),Inverter,0,0,Yes,0,49,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54771/se7k-setapp-delta-grid-only-be/no/ph/tw?c=63,737.68,49
Kostal,PLENTICORE G3 – S,Inverter,0,0,Yes,0,87,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/55054/plenticore-g3-s?c=63,1070.88,87
Sungrow,SH4.0RS-V13  **not DE/AT/CH**,Inverter,0,0,Yes,0,41,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/63718/sh4.0rs-v13-not-de/at/ch?c=63,893.21,41
Enphase,IQ8X-80-M-INT,Inverter,0,0,Yes,0,269,15/12/2024 09:08:39,Krannich,https://shop.krannich-solar.com/de-en/inverters/micro-inverter/61614/iq8x-80-m-int?c=63,129.35,269
Kostal,PIKO MP PLUS 3.6-2 INT,Inverter,0,0,Yes,0,11,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/886/piko-mp-plus-3.6-2-int?c=63,774.09,11
SMA,Sunny Boy 3.6-1AV-41,Inverter,0,0,Yes,0,18,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1126/sunny-boy-3.6-1av-41?c=63,707.16,18
Fronius,Primo GEN24 3.6 plus,Inverter,0,0,Yes,0,15,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1610/primo-gen24-3.6-plus?c=63,1240.7,15
Huawei,SUN2000-3.68KTL-L1,Inverter,0,0,Yes,0,30,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/2368/sun2000-3.68ktl-l1?c=63,492.82,30
Fronius,PRIMO GEN24 3.6,Inverter,0,0,Yes,0,16,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4670/primo-gen24-3.6?c=63,921.33,16
Sungrow,SH3.6RS  **not DE/AT/CH**,Inverter,0,0,Yes,0,30,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/14785/sh3.6rs-not-de/at/ch?c=63,625.46,30
KACO new energy,BLUEPLANET 3.7 NX1 M2,Inverter,0,0,Yes,0,59,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/38444/blueplanet-3.7-nx1-m2?c=63,483.11,59
SMA,Sunny Boy Storage 3.7 (without Wifi),Inverter,0,0,Yes,0,125,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/storage-inverters/38611/sunny-boy-storage-3.7-without-wifi?c=63,947.39,125
SolaX Power,X1-3.6K-S-D MINI G3.1,Inverter,0,0,Yes,0,25,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/40210/x1-3.6k-s-d-mini-g3.1?c=63,200,25
SolaX Power,X1-3.6-T-D BOOST G3.3,Inverter,0,0,Yes,0,31,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40213/x1-3.6-t-d-boost-g3.3?c=63,315,31
SolaX Power,X1-HYBRID-3.7-D G4.1,Inverter,0,0,Yes,0,9,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/40788/x1-hybrid-3.7-d-g4.1?c=63,750,9
SolarEdge,SE3680H HD-WAVE SETAPP,Inverter,0,0,Yes,0,614,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40940/se3680h-hd-wave-setapp?c=63,488.7,614
SolarEdge,SE3680H-RWS HD-WAVE STOREDGE HYBRID,Inverter,0,0,Yes,0,10,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/40951/se3680h-rws-hd-wave-storedge-hybrid?c=63,350,10
SolarEdge,SE3680H HD-WAVE STOREDGE AC COUPLED (W/O DISPLAY),Inverter,0,0,Yes,0,17,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/storage-inverters/44327/se3680h-hd-wave-storedge-ac-coupled-w/o-display?c=63,269.11,17
SolarEdge,Home Hub Inverter SE3680H with backup,Inverter,0,0,Yes,0,41,15/12/2024 09:08:40,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/52967/home-hub-inverter-se3680h-with-backup?c=63,735.92,41
Sungrow,SG3.6RS-V13  **not DE/AT/SE**,Inverter,0,0,Yes,0,16,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/58292/sg3.6rs-v13-not-de/at/se?c=63,455.18,16
Goodwe,"GW3600N-EH HYBRID (+ DC-Switch, Wifi, 3P Meter)",Inverter,0,0,Yes,0,56,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/42589/gw3600n-eh-hybrid-dc-switch-wifi-3p-meter?c=63,863.01,56
SMA,Sunny Boy SE 3.6,Inverter,0,0,Yes,0,12,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/53817/sunny-boy-se-3.6?c=63,1119.61,12
Goodwe,GW 3600 DNS-30 G3,Inverter,0,0,Yes,0,2,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54467/gw-3600-dns-30-g3?c=63,510,2
SolarEdge,SE6K SETAPP DELTA GRID  (ONLY BE/NO/PH/TW),Inverter,0,0,Yes,0,28,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54769/se6k-setapp-delta-grid-only-be/no/ph/tw?c=63,708.31,28
SMA,SI 4.4M-13 ALU-WHITE,Inverter,0,0,Yes,0,9,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/storage-inverters/994/si-4.4m-13-alu-white?c=63,1836.42,9
SolaX Power,X1-3.3-T-D BOOST G3.3,Inverter,0,0,Yes,0,2,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40212/x1-3.3-t-d-boost-g3.3?c=63,300,2
SMA,STP 3.0 TL INT BLUE,Inverter,0,0,Yes,0,10,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/857/stp-3.0-tl-int-blue?c=63,902.51,10
Kostal,PIKO MP PLUS 3.0-2 INT,Inverter,0,0,Yes,0,1,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/885/piko-mp-plus-3.0-2-int?c=63,713.51,1
SMA,Sunny Boy 3.0-1AV-41,Inverter,0,0,0,1734278400.0,0,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1115/sunny-boy-3.0-1av-41?c=63,664.13,0
Delta,RPI H3A FLEX,Inverter,0,0,Yes,0,25,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1570/rpi-h3a-flex?c=63,378.27,25
Fronius,Primo GEN24 3.0 plus,Inverter,0,0,Yes,0,22,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1609/primo-gen24-3.0-plus?c=63,1189.44,22
Huawei,SUN2000-3KTL-L1,Inverter,0,0,Yes,0,399,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/2367/sun2000-3ktl-l1?c=63,399.47,399
Fronius,Symo GEN24 3.0 plus,Inverter,0,0,Yes,0,29,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/2920/symo-gen24-3.0-plus?c=63,1404.1,29
SolarEdge,SE3K SETAPP  (FOR SHORT PV-STRINGS),Inverter,0,0,Yes,0,17,15/12/2024 09:08:41,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/2933/se3k-setapp-for-short-pv-strings?c=63,557.07,17
Fronius,SYMO GEN24 3.0,Inverter,0,0,Yes,0,11,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4238/symo-gen24-3.0?c=63,1003.65,11
Fronius,PRIMO GEN24 3.0,Inverter,0,0,0,1737302400.0,0,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4669/primo-gen24-3.0?c=63,870.68,0
Sungrow,SH3.0RS  **not DE/AT/CH**,Inverter,0,0,Yes,0,18,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/14784/sh3.0rs-not-de/at/ch?c=63,546.21,18
Huawei,SUN2000 3 KTL-M1,Inverter,0,0,Yes,0,29,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/37060/sun2000-3-ktl-m1?c=63,652.03,29
KACO new energy,BLUEPLANET 3.0 NX1 M2,Inverter,0,0,Yes,0,10,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/38443/blueplanet-3.0-nx1-m2?c=63,464.31,10
KACO new energy,BLUEPLANET 3.0 NX3 M2,Inverter,0,0,Yes,0,16,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40526/blueplanet-3.0-nx3-m2?c=63,850.14,16
SolaX Power,X3-MIC-3K-G2,Inverter,0,0,Yes,0,5,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40589/x3-mic-3k-g2?c=63,550,5
SolarEdge,SE3000H HD-WAVE SETAPP,Inverter,0,0,Yes,0,209,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40939/se3000h-hd-wave-setapp?c=63,418.71,209
SolarEdge,SE3000H-RWS HD-WAVE STOREDGE HYBRID,Inverter,0,0,Yes,0,7,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/40950/se3000h-rws-hd-wave-storedge-hybrid?c=63,420,7
Kostal,Plenticore Plus 3.0 G2 hybrid inverter,Inverter,0,0,Yes,0,4,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/41438/plenticore-plus-3.0-g2-hybrid-inverter?c=63,925.24,4
SolarEdge,Home Hub Inverter SE3000H RWB with backup,Inverter,0,0,Yes,0,81,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/52966/home-hub-inverter-se3000h-rwb-with-backup?c=63,630.36,81
Sungrow,SG3.0RS-V13  **not DE/AT/SE**,Inverter,0,0,Yes,0,17,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/58290/sg3.0rs-v13-not-de/at/se?c=63,398.41,17
Delta,RPI H2.5 FLEX,Inverter,0,0,Yes,0,34,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/776/rpi-h2.5-flex?c=63,336.34,34
SMA,Sunny Boy 2.5-1VL-40,Inverter,0,0,Yes,0,121,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4162/sunny-boy-2.5-1vl-40?c=63,593.92,121
Goodwe,GW2500-XS-11  XS PLUS+  (+DC-SWITCH/WIFI/AFCI),Inverter,0,0,Yes,0,102,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/42100/gw2500-xs-11-xs-plus-dc-switch/wifi/afci?c=63,200,102
SolarEdge,SE2200H HD-WAVE SETAPP,Inverter,0,0,Yes,0,50,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40938/se2200h-hd-wave-setapp?c=63,367.63,50
SolarEdge,SE2200H-RWS HD-WAVE STOREDGE HYBRID,Inverter,0,0,Yes,0,1,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/40947/se2200h-rws-hd-wave-storedge-hybrid?c=63,380,1
SolarEdge,SE2000H HD-WAVE SETAPP  (ONLY FOR BE),Inverter,0,0,Yes,0,90,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1270/se2000h-hd-wave-setapp-only-for-be?c=63,367.63,90
Huawei,SUN2000-2KTL-L1,Inverter,0,0,Yes,0,164,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/2366/sun2000-2ktl-l1?c=63,315.15,164
SMA,Sunny Boy 2.0-1VL-40,Inverter,0,0,Yes,0,49,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4125/sunny-boy-2.0-1vl-40?c=63,521.81,49
FIMER,UNO-DM-2.0-TL-PLUS-B-Q,Inverter,0,0,Yes,0,2,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/42650/uno-dm-2.0-tl-plus-b-q?c=63,250,2
SMA,Sunny Boy 1.5-1VL-40,Inverter,0,0,Yes,0,20,15/12/2024 09:08:42,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4161/sunny-boy-1.5-1vl-40?c=63,440.4,20
Goodwe,GW1500-XS-11  XS PLUS+  (+DC-SWITCH/WIFI/AFCI),Inverter,0,0,Yes,0,167,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42093/gw1500-xs-11-xs-plus-dc-switch/wifi/afci?c=63,200,167
Goodwe,GW1000-XS-11  XS PLUS+  (+DC-SWITCH/WIFI/AFCI),Inverter,0,0,Yes,0,182,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42090/gw1000-xs-11-xs-plus-dc-switch/wifi/afci?c=63,140,182
APSystems,"EZ1-M (799 VA) + Power Cord (5m), Set of 10",Inverter,0,0,Yes,0,25,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/micro-inverter/54002/ez1-m-799-va-power-cord-5m-set-of-10?c=63,1511.9,25
Goodwe,GW700-XS-11  XS PLUS+ (+DC-SWITCH/WIFI/AFCI),Inverter,0,0,Yes,0,270,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42089/gw700-xs-11-xs-plus-dc-switch/wifi/afci?c=63,100,270
APSystems,"EZ1-M (600VA) + Power Cord (5m), Set of 10",Inverter,0,0,Yes,0,7,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/micro-inverter/54001/ez1-m-600va-power-cord-5m-set-of-10?c=63,1242.6,7
Enphase,IQ8HC-72-M-INT,Inverter,0,0,Yes,0,1096,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/micro-inverter/44575/iq8hc-72-m-int?c=63,129.35,1096
Enphase,IQ8AC-72-M-INT,Inverter,0,0,Yes,0,1988,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/micro-inverter/44576/iq8ac-72-m-int?c=63,122.94,1988
Enphase,IQ8M-72-M-INT  (ONLY FOR NL/FR),Inverter,0,0,Yes,0,3576,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/micro-inverter/42787/iq8m-72-m-int-only-for-nl/fr?c=63,93.8,3576
Enphase,IQ8MC-72-M-INT,Inverter,0,0,Yes,0,3001,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/micro-inverter/44574/iq8mc-72-m-int?c=63,111.17,3001
SMA,485PB-NR,Inverter,0,0,Yes,0,48,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/accessories/3/485pb-nr?c=63,111.85,48
Fronius,OVERVOLTAGE PROTECTION (10-27kW) (II),Inverter,0,0,Yes,0,20,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/accessories/9/overvoltage-protection-10-27kw-ii?c=63,81.12,20
KACO new energy,EXPANSION MODULE DIGITAL INPUTS FOR BLUEPLANET,Inverter,0,0,Yes,0,7,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/accessories/42/expansion-module-digital-inputs-for-blueplanet?c=63,72.96,7
Solar-Log,SOLARLOG PRO380-MOD,Inverter,0,0,Yes,0,7,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/accessories/62/solarlog-pro380-mod?c=63,149.82,7
SolarEdge,SE1000-RS485-IF RS485 EXPANSION KIT,Inverter,0,0,Yes,0,6,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/accessories/129/se1000-rs485-if-rs485-expansion-kit?c=63,33.02,6
Santon,DFS-14-W 4POL/2ST/2MPP,Inverter,0,0,Yes,0,108,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/accessories/139/dfs-14-w-4pol/2st/2mpp?c=63,214.4,108
Santon,DFS-14-MC4 4POL/2ST/2MPP/MC4,Inverter,0,0,Yes,0,101,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/accessories/140/dfs-14-mc4-4pol/2st/2mpp/mc4?c=63,267.2,101
Solarfox,"SOLARFOX DISPLAY SF-300 43""",Inverter,0,0,Yes,0,3,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/visualization/189/solarfox-display-sf-300-43?c=63,2372.3,3
Fronius,OVERVOLTAGE PROTECTION (10-27kW) (I+II),Inverter,0,0,Yes,0,76,15/12/2024 09:08:43,Krannich,https://shop.krannich-solar.com/de-en/inverters/accessories/210/overvoltage-protection-10-27kw-i-ii?c=63,99.89,76
